date,Open,low,high,Close,hr hilo,time
2021:03:02-08:00:00,5981.4,5966.6,6001.8,5969.6,0.24%,1
2021:03:02-09:00:00,5971,5959.8,6059.5,6055.5,0.17%,2
2021:03:02-10:00:00,6054.9,6044.3,6075.7,6048.3,0.15%,3
2021:03:02-11:00:00,6047.7,6041.3,6066.7,6058.7,0.10%,4
2021:03:02-12:00:00,6059,6046.2,6088.4,6083.1,0.28%,5
2021:03:02-13:00:00,6082.8,6051,6094.4,6082.2,0.11%,6
2021:03:02-14:00:00,6082,6002,6110,6037.5,0.12%,7
2021:03:02-15:00:00,6037.2,6028.9,6081.8,6053.5,0.47%,8
2021:03:02-16:00:00,6053.2,6029.4,6095.2,6067.4,0.13%,9
2021:03:02-17:00:00,6067.2,6063.6,6091.7,6078.1,0.09%,10
2021:03:02-18:00:00,6078.9,6048.9,6083.1,6053.4,0.12%,11
2021:03:02-19:00:00,6053.1,5952.5,6055.5,5953.5,0.19%,12
2021:03:02-20:00:00,5954.1,5941.9,5973.9,5943.1,0.09%,13
2021:03:02-21:00:00,5943.7,5929.7,5959.7,5937.2,0.45%,14
2021:03:02-23:00:00,5945.8,5915.8,5951.9,5933.2,0.31%,15
2021:03:03-00:00:00,5933.4,5926.2,5933.4,5931.4,0.42%,16
2021:03:03-01:00:00,5931.1,5928.8,5980.8,5972.6,0.38%,17
2021:03:03-02:00:00,5972.3,5962,5993.8,5986.7,0.27%,18
2021:03:03-03:00:00,5987,5978.9,5992.7,5985.5,0.14%,19
2021:03:03-04:00:00,5984.7,5981.7,5988.7,5981.7,0.28%,20
2021:03:03-05:00:00,5980.9,5973.7,5989.7,5974.4,0.15%,21
2021:03:03-06:00:00,5975.2,5969.4,6006.6,5997.6,0.07%,22
2021:03:03-07:00:00,5998.1,5978.6,5999.6,5982.6,0.15%,23
2021:03:03-08:00:00,5982.1,5963.6,5992.6,5963.6,0.21%,0
2021:03:03-09:00:00,5963.8,5960.8,6072.1,6059.9,0.10%,1
2021:03:03-10:00:00,6059.1,6043.9,6098.4,6098.1,0.10%,2
2021:03:03-11:00:00,6097.7,6066.9,6100.1,6080.1,0.11%,3
2021:03:03-12:00:00,6079.8,6049.6,6079.8,6058.8,0.09%,4
2021:03:03-13:00:00,6059.4,6017.8,6082.4,6080.4,0.09%,5
2021:03:03-14:00:00,6080.7,6048.5,6100.7,6052.6,0.11%,6
2021:03:03-15:00:00,6052.3,6010,6153.6,6145.4,0.12%,7
2021:03:03-16:00:00,6146.6,6096.6,6147.8,6142.3,0.34%,8
2021:03:03-17:00:00,6142.6,6131.1,6187.2,6174.9,0.06%,9
2021:03:03-18:00:00,6174.6,6142,6183.9,6146.4,0.11%,10
2021:03:03-19:00:00,6146.7,6105.9,6147.4,6108.6,0.07%,11
2021:03:03-20:00:00,6108.9,6108.9,6123.6,6109.1,0.09%,12
2021:03:03-21:00:00,6109.4,6087.6,6119.1,6095.8,0.36%,13
2021:03:03-23:00:00,6097.3,6059,6110.5,6063.6,0.30%,14
2021:03:04-00:00:00,6063.8,6057.6,6129,6119,0.26%,15
2021:03:04-01:00:00,6119.5,6103,6135.3,6128.2,0.15%,16
2021:03:04-02:00:00,6128,6122.2,6150,6140.5,0.23%,17
2021:03:04-03:00:00,6140.7,6129.2,6150.4,6140.4,0.11%,18
2021:03:04-04:00:00,6140.9,6139.4,6178.4,6173.4,0.44%,19
2021:03:04-05:00:00,6173.6,6147.9,6175.1,6154.6,0.29%,20
2021:03:04-06:00:00,6154.4,6135.8,6160.6,6139.3,0.09%,21
2021:03:04-07:00:00,6139.6,6137.6,6186.5,6166.3,0.07%,22
2021:03:04-08:00:00,6166.5,6129.3,6177.8,6133.5,0.07%,23
2021:03:04-09:00:00,6134.3,6047.5,6138.5,6088.7,0.13%,0
2021:03:04-10:00:00,6089,6043.4,6098.7,6093.7,0.12%,1
2021:03:04-11:00:00,6094,6061.2,6127.9,6126.7,0.10%,2
2021:03:04-12:00:00,6126.5,6115.9,6148.9,6142.7,0.08%,3
2021:03:04-13:00:00,6142.4,6116.7,6255.4,6248.7,0.10%,4
2021:03:04-14:00:00,6248.2,6161.9,6257.2,6182.6,0.12%,5
2021:03:04-15:00:00,6183.1,6180.4,6419.9,6419.6,0.06%,6
2021:03:04-16:00:00,6420.4,6383.9,6441.6,6431.9,0.23%,7
2021:03:04-17:00:00,6432.1,6406.1,6472.3,6423.8,0.16%,8
2021:03:04-18:00:00,6423.6,6358.8,6439.3,6373.3,0.19%,9
2021:03:04-19:00:00,6372.7,6328.3,6405,6401,0.06%,10
2021:03:04-20:00:00,6400.7,6383,6415.2,6406.9,0.11%,11
2021:03:04-21:00:00,6406.7,6378.9,6419.7,6390.7,0.13%,12
2021:03:04-23:00:00,6398.9,6383.5,6432.4,6410.6,0.21%,13
2021:03:05-00:00:00,6410.4,6382.3,6415.1,6411.8,0.27%,14
2021:03:05-01:00:00,6411.6,6371.8,6433.6,6373.5,0.19%,15
2021:03:05-02:00:00,6374,6369,6440.5,6429.8,0.16%,16
2021:03:05-03:00:00,6429.3,6417.7,6439,6424.7,0.17%,17
2021:03:05-04:00:00,6425.2,6420.7,6439.7,6427.7,0.10%,18
2021:03:05-05:00:00,6426.7,6414.9,6437.9,6435.7,0.09%,19
2021:03:05-06:00:00,6435.4,6432.7,6481.6,6480.4,0.14%,20
2021:03:05-07:00:00,6480.1,6461.9,6491.9,6491.9,0.09%,21
2021:03:05-08:00:00,6491.6,6438.4,6492.6,6465.6,0.06%,22
2021:03:05-09:00:00,6466.4,6459.6,6516.3,6513.1,0.08%,23
2021:03:05-10:00:00,6512.8,6485.3,6524.1,6495.6,0.13%,0
2021:03:05-11:00:00,6494.8,6474.8,6544,6536,0.10%,1
2021:03:05-12:00:00,6535.2,6512.8,6542,6517.2,0.12%,2
2021:03:05-13:00:00,6517.5,6489.5,6564.2,6557.9,0.13%,3
2021:03:05-14:00:00,6557.7,6522.2,6595.7,6576.7,0.08%,4
2021:03:05-15:00:00,6577.1,6548.9,6610.7,6559.9,0.14%,5
2021:03:05-16:00:00,6560.4,6533.9,6587.9,6586.4,0.12%,6
2021:03:05-17:00:00,6586.1,6571.9,6599,6586.3,0.08%,7
2021:03:05-18:00:00,6586.1,6574.1,6627.6,6598.1,0.31%,8
2021:03:05-19:00:00,6598.3,6576.9,6607.1,6605.6,0.25%,9
2021:03:05-20:00:00,6605.8,6595.1,6620,6615.8,0.12%,10
2021:03:05-21:00:00,6615.5,6610.5,6629.5,6614.4,0.10%,11
2021:03:07-23:00:00,6668.8,6663.4,6769,6702.7,0.13%,12
2021:03:08-00:00:00,6702.9,6696.1,6752.9,6742.6,0.10%,13
2021:03:08-01:00:00,6742.5,6712.2,6769.5,6765.5,0.50%,14
2021:03:08-02:00:00,6764.8,6754.5,6784.5,6764.2,0.37%,15
2021:03:08-03:00:00,6764.9,6719.5,6767.7,6738.1,0.40%,16
2021:03:08-04:00:00,6737.8,6717.5,6745.1,6732,0.29%,17
2021:03:08-05:00:00,6731.7,6712,6738.7,6734.7,0.22%,18
2021:03:08-06:00:00,6734,6696,6746.4,6703.3,0.23%,19
2021:03:08-07:00:00,6702.6,6677.3,6720.7,6679.3,0.84%,20
2021:03:08-08:00:00,6679.6,6634.3,6689.7,6649.2,0.65%,21
2021:03:08-09:00:00,6650.2,6603.7,6653.4,6615.6,0.67%,23
2021:03:08-10:00:00,6615.4,6564.1,6619.4,6592.6,0.31%,0
2021:03:08-11:00:00,6592.9,6592.1,6622.2,6616.5,0.43%,1
2021:03:08-12:00:00,6616.4,6570.8,6628.2,6582.3,0.14%,2
2021:03:08-13:00:00,6582.5,6530.5,6603.4,6585.1,0.12%,3
2021:03:08-14:00:00,6585.3,6525.4,6595.8,6534.4,0.15%,4
2021:03:08-15:00:00,6534.1,6487.3,6546.8,6511,0.25%,5
2021:03:08-16:00:00,6511.4,6499.7,6559.4,6500.7,0.19%,6
2021:03:08-17:00:00,6500.4,6460.6,6516.7,6480.6,0.58%,7
2021:03:08-18:00:00,6480.3,6449.6,6488.6,6451,0.34%,8
2021:03:08-19:00:00,6450.8,6447.8,6507,6474.8,0.70%,9
2021:03:08-20:00:00,6474.5,6447.8,6474.5,6455.4,1.76%,10
2021:03:08-21:00:00,6455.3,6451.4,6469.2,6459.4,1.02%,11
2021:03:08-23:00:00,6464.9,6462.3,6497.9,6480.4,0.47%,12
2021:03:09-00:00:00,6480,6465.3,6483.4,6476.8,0.50%,13
2021:03:09-01:00:00,6476.5,6459.5,6527.7,6514.5,0.94%,14
2021:03:09-02:00:00,6514,6508.3,6548.3,6525.3,0.78%,15
2021:03:09-03:00:00,6525.1,6517.9,6550.1,6548.1,0.56%,16
2021:03:09-04:00:00,6547.6,6533.8,6560.1,6543.9,0.56%,17
2021:03:09-05:00:00,6543.6,6513.3,6550.9,6513.3,0.33%,18
2021:03:09-06:00:00,6513.1,6469.1,6514.9,6471.9,0.32%,19
2021:03:09-07:00:00,6471.4,6427.2,6476.2,6461.2,0.47%,20
2021:03:09-08:00:00,6461.7,6450.6,6536.5,6533.2,0.19%,21
2021:03:09-09:00:00,6533.5,6515.2,6549.5,6535.2,0.11%,22
2021:03:09-10:00:00,6534.9,6533.5,6589.2,6561.2,0.23%,23
2021:03:09-11:00:00,6560.7,6558.8,6588.7,6575.8,0.34%,0
2021:03:09-12:00:00,6575.5,6525.1,6575.8,6532.5,0.28%,1
2021:03:09-13:00:00,6532.8,6467.7,6545.3,6519.1,0.18%,2
2021:03:09-14:00:00,6519.3,6429.4,6521.8,6430.4,0.25%,3
2021:03:09-15:00:00,6430.1,6412.1,6490.1,6483.8,0.28%,4
2021:03:09-16:00:00,6483.4,6404.1,6488.1,6429.1,0.31%,5
2021:03:09-17:00:00,6429.4,6388,6432.4,6410.8,0.17%,6
2021:03:09-18:00:00,6411.1,6384.1,6422.1,6400.1,0.41%,7
2021:03:09-19:00:00,6399.4,6375.1,6411.8,6403.8,0.48%,8
2021:03:09-20:00:00,6403.1,6377.1,6404.1,6383.7,0.32%,9
2021:03:09-21:00:00,6383.4,6360.5,6399.1,6375.5,0.20%,10
2021:03:09-23:00:00,6380.5,6379.9,6402.4,6389.4,0.18%,11
2021:03:10-00:00:00,6389,6384.4,6398,6387.2,0.15%,12
2021:03:10-01:00:00,6387,6384.7,6430.4,6397,0.17%,13
2021:03:10-02:00:00,6396.7,6335.4,6403,6360.7,0.53%,14
2021:03:10-03:00:00,6360.2,6351.7,6378.6,6351.7,0.39%,15
2021:03:10-04:00:00,6352,6345.6,6358,6349.2,0.47%,16
2021:03:10-05:00:00,6349,6324.7,6354.7,6340.7,0.16%,17
2021:03:10-06:00:00,6340.4,6310.2,6347.7,6341.2,0.14%,18
2021:03:10-07:00:00,6341,6327,6358,6337,0.28%,19
2021:03:10-08:00:00,6336.7,6325.3,6402,6391,0.31%,20
2021:03:10-09:00:00,6391.3,6372.3,6421,6388.8,0.18%,21
2021:03:10-10:00:00,6388.5,6366,6427.6,6420.8,0.02%,22
2021:03:10-11:00:00,6420.6,6392.1,6428.3,6423.3,0.25%,23
2021:03:10-12:00:00,6422.4,6416,6446.6,6439.3,0.83%,0
2021:03:10-13:00:00,6439.6,6433.6,6475.9,6459.3,0.28%,1
2021:03:10-14:00:00,6459,6352.3,6488.6,6485.3,0.18%,2
2021:03:10-15:00:00,6485.4,6408,6489.9,6412.1,0.31%,3
2021:03:10-16:00:00,6413.3,6334.1,6434.6,6337.4,0.18%,4
2021:03:10-17:00:00,6337.7,6322.7,6374.4,6371.5,0.18%,5
2021:03:10-18:00:00,6371.7,6361.7,6430.7,6430.3,0.13%,6
2021:03:10-19:00:00,6430.7,6428.3,6456.7,6441.3,0.22%,7
2021:03:10-20:00:00,6443,6441.3,6476.9,6476.6,0.24%,8
2021:03:10-21:00:00,6476.2,6459.3,6478.6,6464.9,0.12%,9
2021:03:10-23:00:00,6460.8,6459.5,6475.9,6461.9,0.15%,10
2021:03:11-00:00:00,6461.7,6460.4,6511.7,6503.9,0.14%,11
2021:03:11-01:00:00,6503.7,6469.9,6503.7,6484,0.15%,12
2021:03:11-02:00:00,6484.4,6481.9,6508.9,6487.9,0.16%,13
2021:03:11-03:00:00,6488,6486.5,6503.2,6492.9,0.55%,14
2021:03:11-04:00:00,6493.2,6488.5,6499.7,6496.9,0.28%,15
2021:03:11-05:00:00,6496.5,6481.9,6497.2,6485.9,0.20%,16
2021:03:11-06:00:00,6485.5,6477.5,6500.8,6482.2,0.16%,17
2021:03:11-07:00:00,6481.8,6449.1,6482.8,6473.1,0.10%,18
2021:03:11-08:00:00,6472.7,6469.7,6526,6524.4,0.18%,19
2021:03:11-09:00:00,6525.1,6503.7,6555.7,6547,0.42%,20
2021:03:11-10:00:00,6546.7,6504.2,6549.7,6504.8,0.24%,21
2021:03:11-11:00:00,6504.2,6472.5,6520.9,6511.5,0.03%,22
2021:03:11-12:00:00,6510.9,6491.9,6530.5,6530.5,0.12%,23
2021:03:11-13:00:00,6529.9,6524.3,6557.9,6533.5,0.15%,0
2021:03:11-14:00:00,6533.4,6467.4,6540.9,6512,0.23%,1
2021:03:11-15:00:00,6512.4,6512.4,6575.9,6564.9,0.15%,2
2021:03:11-16:00:00,6565.6,6535.6,6590.6,6577.3,0.10%,3
2021:03:11-17:00:00,6577.6,6565.3,6591.9,6580.6,0.09%,4
2021:03:11-18:00:00,6580.9,6569.4,6598.6,6576.4,0.10%,5
2021:03:11-19:00:00,6576.7,6571.4,6607.9,6606.9,0.05%,6
2021:03:11-20:00:00,6607.6,6598.2,6616.9,6609.7,0.10%,7
2021:03:11-21:00:00,6609.9,6584.9,6610.6,6588.2,0.22%,8
2021:03:11-23:00:00,6590.7,6586.2,6594.9,6587.2,0.11%,9
2021:03:12-00:00:00,6587.1,6578,6598.6,6584,0.07%,10
2021:03:12-01:00:00,6583.1,6557.6,6593,6578.5,0.09%,11
2021:03:12-02:00:00,6578.1,6567,6593.6,6575,0.15%,12
2021:03:12-03:00:00,6575.1,6573,6586.6,6578.6,0.07%,13
2021:03:12-04:00:00,6578.1,6577.6,6588.6,6579.6,0.17%,14
2021:03:12-05:00:00,6580,6565.3,6585,6571,0.15%,15
2021:03:12-06:00:00,6570.3,6550,6571.3,6552,0.28%,16
2021:03:12-07:00:00,6551.6,6538.6,6572.6,6560.6,0.37%,17
2021:03:12-08:00:00,6560.2,6551.8,6585.5,6556.5,0.07%,18
2021:03:12-09:00:00,6556.6,6551,6598.3,6590.1,0.64%,23
2021:03:12-10:00:00,6590.6,6583.5,6619.6,6600.6,0.23%,0
2021:03:12-11:00:00,6600.5,6551.3,6600.6,6578,0.19%,1
2021:03:12-12:00:00,6577.3,6570.3,6593,6572.3,0.17%,2
2021:03:12-13:00:00,6572.6,6568.3,6604.8,6580.2,0.09%,3
2021:03:12-14:00:00,6579.9,6559.9,6598.8,6580.9,0.08%,4
2021:03:12-15:00:00,6581.3,6557.1,6586.9,6577.7,0.10%,5
2021:03:12-16:00:00,6578.1,6561.3,6611.3,6608.3,0.10%,6
2021:03:12-17:00:00,6608.7,6592.3,6616.3,6595.7,0.11%,7
2021:03:12-18:00:00,6596.1,6556.2,6601.7,6562.2,0.19%,8
2021:03:12-19:00:00,6561.8,6546.2,6572.1,6550.2,0.10%,9
2021:03:12-20:00:00,6550.6,6549.2,6567.4,6564.4,0.08%,10
2021:03:12-21:00:00,6564.8,6548.2,6566.2,6558.2,0.23%,11
2021:03:14-22:00:00,6562.6,6559.6,6596.1,6592.2,0.09%,12
2021:03:14-23:00:00,6591.7,6589.1,6616.2,6596.2,0.08%,13
2021:03:15-00:00:00,6595.2,6581.6,6598.2,6587.1,0.26%,14
2021:03:15-01:00:00,6586.1,6584.1,6642.1,6633.7,0.41%,15
2021:03:15-02:00:00,6633.6,6620.1,6641.1,6630.1,0.22%,16
2021:03:15-03:00:00,6630,6612.1,6634.6,6620.1,0.14%,17
2021:03:15-04:00:00,6619.7,6608.8,6621.6,6616.7,0.12%,18
2021:03:15-05:00:00,6617.1,6600.1,6620.6,6604.6,0.12%,19
2021:03:15-06:00:00,6604.1,6596.1,6618,6610.1,0.18%,20
2021:03:15-07:00:00,6610.5,6594.9,6631,6628.5,0.13%,21
2021:03:15-08:00:00,6628,6603.6,6638.5,6621.5,0.06%,22
2021:03:15-09:00:00,6621.6,6563.5,6630,6569.5,0.17%,23
2021:03:15-10:00:00,6569,6564.5,6596.5,6585,0.22%,0
2021:03:15-11:00:00,6585.5,6550.5,6588.5,6553.6,0.10%,1
2021:03:15-12:00:00,6554,6482.9,6560.6,6512.4,0.16%,2
2021:03:15-13:00:00,6512.9,6435.8,6538.4,6450.1,0.11%,3
2021:03:15-14:00:00,6449.1,6419.1,6486.1,6440.7,0.12%,4
2021:03:15-15:00:00,6440.3,6440.3,6492.3,6484.8,0.15%,5
2021:03:15-16:00:00,6484.4,6484.3,6542.4,6535.8,0.05%,6
2021:03:15-17:00:00,6535.4,6527.4,6552.3,6538.9,0.14%,7
2021:03:15-18:00:00,6538.4,6512.6,6557,6525.1,0.16%,8
2021:03:15-19:00:00,6524.6,6522.1,6546.5,6543.1,0.09%,9
2021:03:15-20:00:00,6543.5,6525.7,6549.5,6530.1,0.06%,10
2021:03:15-22:00:00,6534.6,6528.6,6544,6534.6,0.14%,11
2021:03:15-23:00:00,6534.5,6526.6,6538.6,6533.6,0.08%,12
2021:03:16-00:00:00,6533.1,6495.1,6545.6,6500,0.08%,13
2021:03:16-01:00:00,6499.6,6475.1,6500.6,6480,0.53%,14
2021:03:16-02:00:00,6479.6,6461,6479.6,6474,0.25%,15
2021:03:16-03:00:00,6474.5,6473.5,6494,6489.6,0.28%,16
2021:03:16-04:00:00,6489.5,6485.6,6500.6,6495.6,0.47%,17
2021:03:16-05:00:00,6495.5,6480.6,6504.5,6486.1,0.22%,18
2021:03:16-06:00:00,6485.1,6465.6,6488.1,6469.6,0.22%,19
2021:03:16-07:00:00,6470.6,6461.7,6508.6,6506.6,0.24%,20
2021:03:16-08:00:00,6507.2,6457.6,6508.2,6476.2,0.12%,21
2021:03:16-09:00:00,6476.6,6433.6,6484.6,6447.6,0.05%,22
2021:03:16-10:00:00,6446.6,6429.6,6459.2,6456.7,0.17%,23
2021:03:16-11:00:00,6456.2,6439.2,6466.2,6454.7,0.16%,0
2021:03:16-12:00:00,6455.2,6440.8,6476.1,6458.7,0.22%,1
2021:03:16-13:00:00,6458.8,6385.5,6469.2,6421.5,0.10%,2
2021:03:16-14:00:00,6421,6388.3,6434.5,6418.4,0.11%,3
2021:03:16-15:00:00,6418.5,6413.4,6464.5,6463,0.14%,4
2021:03:16-16:00:00,6462.5,6448.5,6481.4,6475.5,0.19%,5
2021:03:16-17:00:00,6474.5,6467.5,6502.6,6500.6,0.10%,6
2021:03:16-18:00:00,6500.5,6470.6,6510.5,6476.6,0.18%,7
2021:03:16-19:00:00,6476.2,6468.6,6480.6,6470.6,0.24%,8
2021:03:16-20:00:00,6470.2,6467.7,6505.7,6498.7,0.08%,9
2021:03:16-22:00:00,6486.7,6486.6,6511.7,6502.7,0.10%,10
2021:03:16-23:00:00,6503.7,6490.7,6504.7,6492.2,0.16%,11
2021:03:17-00:00:00,6492.7,6484.8,6504.3,6487.8,0.13%,12
2021:03:17-01:00:00,6486.8,6464.3,6493.3,6486.3,0.17%,13
2021:03:17-02:00:00,6485.8,6468.8,6488.8,6473.8,0.34%,14
2021:03:17-03:00:00,6473.3,6470.8,6483.8,6475.3,0.21%,15
2021:03:17-04:00:00,6475.2,6471.8,6492.8,6491.8,0.13%,16
2021:03:17-05:00:00,6492.3,6490.2,6528.7,6524.3,0.16%,17
2021:03:17-06:00:00,6524.2,6518.7,6536.7,6527.3,0.18%,18
2021:03:17-07:00:00,6527.8,6518.7,6537.7,6520.2,0.21%,19
2021:03:17-08:00:00,6520.7,6457.8,6525.7,6466.2,0.29%,20
2021:03:17-09:00:00,6466.8,6442.8,6480.2,6447.7,0.14%,21
2021:03:17-10:00:00,6447.2,6417.8,6458.2,6425.7,0.05%,22
2021:03:17-11:00:00,6425.2,6408.7,6444.7,6440.7,0.14%,23
2021:03:17-12:00:00,6440.8,6400.8,6443.7,6411.8,0.06%,0
2021:03:17-13:00:00,6410.8,6371.8,6452.4,6442.4,0.13%,1
2021:03:17-14:00:00,6442.9,6389.9,6461.4,6398.3,0.11%,2
2021:03:17-15:00:00,6398.8,6375.9,6425.9,6413.5,0.09%,3
2021:03:17-16:00:00,6414,6400.9,6436,6406.9,0.10%,4
2021:03:17-17:00:00,6407,6362,6448,6434.5,0.08%,5
2021:03:17-18:00:00,6435,6432,6477,6471,0.06%,6
2021:03:17-19:00:00,6471.5,6454,6474,6462,0.20%,7
2021:03:17-20:00:00,6462.5,6442,6464,6445,0.21%,8
2021:03:17-22:00:00,6440.4,6437.4,6471.1,6459,0.16%,9
2021:03:17-23:00:00,6458,6451.5,6465,6459.5,0.19%,10
2021:03:18-00:00:00,6460,6444,6469,6444,0.12%,11
2021:03:18-01:00:00,6444.5,6422,6455,6437.5,0.16%,12
2021:03:18-02:00:00,6437,6410.5,6439.5,6426,0.11%,13
2021:03:18-03:00:00,6427,6403,6427,6415,0.24%,14
2021:03:18-04:00:00,6416,6415,6428,6427,0.18%,15
2021:03:18-05:00:00,6426,6413.5,6433,6415,0.14%,16
2021:03:18-06:00:00,6416,6410,6446,6439,0.15%,17
2021:03:18-07:00:00,6438,6389,6453,6397,0.15%,18
2021:03:18-08:00:00,6396.5,6378,6410,6393,0.42%,19
2021:03:18-09:00:00,6394,6389,6441,6440,0.48%,20
2021:03:18-10:00:00,6441,6429,6479.5,6474,0.20%,21
2021:03:18-11:00:00,6474.5,6404,6486,6415,0.00%,22
2021:03:18-12:00:00,6414,6372,6420,6390,0.32%,23
2021:03:18-13:00:00,6390.5,6288,6390.5,6331,0.29%,0
2021:03:18-14:00:00,6330,6164.5,6336,6182,0.27%,1
2021:03:18-15:00:00,6181,6159,6207,6200.5,0.13%,2
2021:03:18-16:00:00,6200,6083,6233,6089,0.12%,3
2021:03:18-17:00:00,6088,6068,6122,6117.1,0.13%,4
2021:03:18-18:00:00,6117,5942.6,6119,5951.1,0.12%,5
2021:03:18-19:00:00,5950.1,5828,5968.1,5943.1,0.10%,6
2021:03:18-20:00:00,5942.1,5921.1,5972.1,5954,0.35%,7
2021:03:18-22:00:00,5962.6,5929.1,5983.6,5955.1,0.21%,8
2021:03:18-23:00:00,5956.1,5948.1,5991.1,5982.6,0.29%,9
2021:03:19-00:00:00,5983.1,5958.1,5998.1,5996.6,0.13%,10
2021:03:19-01:00:00,5996.1,5987.6,6056.1,6045.6,0.11%,11
2021:03:19-02:00:00,6045.1,5980.6,6045.6,5986.6,0.14%,12
2021:03:19-03:00:00,5986.1,5984.6,6028.1,6014.1,0.20%,13
2021:03:19-04:00:00,6013.6,6005.1,6026,6026,0.89%,14
2021:03:19-05:00:00,6025,5987,6040,6002.5,1.25%,15
2021:03:19-06:00:00,6003,5918.5,6005.5,5938,0.93%,16
2021:03:19-07:00:00,5939,5924.5,6044,6001,0.50%,17
2021:03:19-08:00:00,6000.5,5980,6115.9,6108,0.64%,18
2021:03:19-09:00:00,6107,6085.9,6138.9,6092.9,0.38%,19
2021:03:19-10:00:00,6093.4,6053.9,6110.9,6057.9,0.65%,20
2021:03:19-11:00:00,6058.4,5985,6063.9,5986,0.30%,21
2021:03:19-12:00:00,5986.5,5923,6026,5941.5,0.05%,22
2021:03:19-13:00:00,5941,5900,6008,5966,0.27%,23
2021:03:19-14:00:00,5965,5908.9,6087.9,6074.9,0.19%,0
2021:03:19-15:00:00,6075.9,6030,6081.9,6064.4,0.20%,1
2021:03:19-16:00:00,6064.9,6063.9,6147.8,6144.8,0.13%,2
2021:03:19-17:00:00,6145.8,6097.8,6171.8,6128.8,0.40%,3
2021:03:19-18:00:00,6127.8,6116.8,6163.7,6150.8,0.20%,4
2021:03:19-19:00:00,6150.7,6138.7,6177.7,6146.7,0.18%,5
2021:03:19-20:00:00,6146.2,6129.2,6152.7,6144.6,0.24%,6
2021:03:21-22:00:00,6155.6,6095.4,6164.7,6103.9,0.63%,7
2021:03:21-23:00:00,6103.4,6083.9,6112.9,6088.9,0.74%,8
2021:03:22-00:00:00,6087.9,6060,6089.9,6069.1,0.26%,9
2021:03:22-01:00:00,6070,6060,6108,6103,0.13%,10
2021:03:22-02:00:00,6103.9,6089.2,6135.5,6132,0.31%,11
2021:03:22-03:00:00,6131.6,6104,6136.6,6107,0.41%,12
2021:03:22-04:00:00,6108,6103.1,6123.1,6110,0.40%,13
2021:03:22-05:00:00,6109.5,6092.1,6132.5,6110.1,0.99%,14
2021:03:22-06:00:00,6110.6,6098,6122.9,6113.4,0.78%,15
2021:03:22-07:00:00,6113,6033.1,6113,6060,0.53%,16
2021:03:22-08:00:00,6061,6053,6125.9,6102.9,0.32%,17
2021:03:22-09:00:00,6103.9,6095.8,6123.9,6109.8,0.13%,18
2021:03:22-10:00:00,6108.9,6107.8,6181.3,6126.7,0.40%,19
2021:03:22-11:00:00,6125.8,6124.7,6156.6,6156.1,0.32%,20
2021:03:22-12:00:00,6155.6,6101,6170.6,6115.8,0.13%,21
2021:03:22-13:00:00,6115.4,6097.9,6187.6,6134.8,0.06%,22
2021:03:22-14:00:00,6135.2,6133.8,6200.7,6183.8,0.22%,23
2021:03:22-15:00:00,6184.3,6136.9,6187.8,6143.9,0.50%,0
2021:03:22-16:00:00,6144.8,6107.2,6151.9,6120.1,0.52%,1
2021:03:22-17:00:00,6121,6112.2,6161.4,6154.1,0.37%,2
2021:03:22-18:00:00,6154.2,6141.3,6173,6147.2,0.25%,3
2021:03:22-19:00:00,6147.3,6121.2,6156.1,6123.1,0.39%,4
2021:03:22-20:00:00,6124.1,6118.4,6133.4,6125.8,0.28%,5
2021:03:22-22:00:00,6125.7,6109.3,6133.1,6116.3,0.29%,6
2021:03:22-23:00:00,6116.1,6115.3,6129.2,6128.1,0.44%,7
2021:03:23-00:00:00,6127.7,6098.3,6129.1,6107.3,0.71%,8
2021:03:23-01:00:00,6106.3,6086.2,6114.3,6087.2,0.68%,9
2021:03:23-02:00:00,6086.8,6069.8,6087.2,6084.2,0.33%,10
2021:03:23-03:00:00,6083.2,6081.3,6099.8,6097.8,0.33%,11
2021:03:23-04:00:00,6097.3,6090.3,6104.8,6095.7,0.36%,12
2021:03:23-05:00:00,6095.8,6078.2,6095.8,6079.3,0.31%,13
2021:03:23-06:00:00,6079.2,6071.3,6098.2,6087.2,1.04%,14
2021:03:23-07:00:00,6087.1,6064.3,6094.2,6089.3,0.90%,15
2021:03:23-08:00:00,6089.8,6030.4,6091.3,6050.4,0.27%,16
2021:03:23-09:00:00,6050.3,5913.7,6069.3,5921.6,0.44%,17
2021:03:23-10:00:00,5921.2,5902.7,5946.6,5916.1,0.26%,18
2021:03:23-11:00:00,5916.2,5845.7,5943.5,5922.6,0.92%,19
2021:03:23-12:00:00,5922.7,5861.6,5940.6,5897.2,0.47%,20
2021:03:23-13:00:00,5896.7,5877.7,5954.5,5937,0.51%,21
2021:03:23-14:00:00,5936.6,5871.3,5995.5,5878.3,0.17%,22
2021:03:23-15:00:00,5879.2,5850.3,5925.3,5871.4,0.21%,23
2021:03:23-16:00:00,5871.3,5871.3,5922.3,5884.3,0.31%,0
2021:03:23-17:00:00,5885.3,5731.6,5892.8,5801.5,0.35%,1
2021:03:23-18:00:00,5801.3,5748.5,5815.3,5755.5,0.15%,2
2021:03:23-19:00:00,5756.4,5738.6,5778.4,5750.6,0.12%,3
2021:03:23-20:00:00,5750.4,5724.8,5764.5,5739,0.14%,4
2021:03:23-22:00:00,5734.6,5728.9,5764.5,5754.5,0.16%,5
